date_str,tushare_close,tushare_vol,tushare_amount,akshare_raw_close,akshare_raw_vol,akshare_raw_amount,akshare_qfq_close,akshare_qfq_vol,akshare_qfq_amount,yfinance_close,yfinance_volume
2023-05-24,3.854,7672776.16,2973586.313,3.854,7672776,2973586313.0,3.574,7672776,2973586313.0,3.5965731143951416,767277616.0
2023-05-25,3.845,4918567.45,1888723.116,3.845,4918567,1888723116.0,3.565,4918567,1888723116.0,3.588174104690552,491856745.0
2023-05-26,3.85,4462036.6,1713952.91,3.85,4462037,1713952910.0,3.57,4462037,1713952910.0,3.5928401947021484,446203660.0
2023-05-29,3.834,4030135.49,1546653.526,3.834,4030135,1546653526.0,3.554,4030135,1546653526.0,3.577908992767334,403013549.0
2023-05-30,3.838,5720979.44,2186287.405,3.838,5720979,2186287405.0,3.558,5720979,2186287405.0,3.581641674041748,572097944.0
2023-05-31,3.802,7338757.12,2792006.056,3.802,7338757,2792006056.0,3.522,7338757,2792006056.0,3.548046350479126,733875712.0
2023-06-01,3.81,6749756.97,2579669.883,3.81,6749757,2579669883.0,3.53,6749757,2579669883.0,3.555511951446533,674975697.0
2023-06-02,3.863,6929780.97,2672332.967,3.863,6929781,2672332967.0,3.583,6929781,2672332967.0,3.604971885681152,692978097.0
2023-06-05,3.845,3611549.26,1389909.743,3.845,3611549,1389909743.0,3.565,3611549,1389909743.0,3.588174104690552,361154926.0
2023-06-06,3.808,4115697.03,1579493.947,3.808,4115697,1579493947.0,3.528,4115697,1579493947.0,3.553645610809326,411569703.0
2023-06-07,3.796,3721766.73,1416641.429,3.796,3721767,1416641429.0,3.516,3721767,1416641429.0,3.542447090148926,372176673.0
2023-06-08,3.828,3834888.93,1462204.388,3.828,3834889,1462204388.0,3.548,3834889,1462204388.0,3.572309732437134,383488893.0
2023-06-09,3.844,5270688.56,2021624.139,3.844,5270689,2021624139.0,3.564,5270689,2021624139.0,3.5872411727905273,527068856.0
2023-06-12,3.848,4596593.36,1768357.7,3.848,4596593,1768357700.0,3.568,4596593,1768357700.0,3.5909736156463623,459659336.0
2023-06-13,3.877,3503880.28,1353181.342,3.877,3503880,1353181342.0,3.597,3503880,1353181342.0,3.61803674697876,350388028.0
2023-06-14,3.877,4441136.22,1727523.754,3.877,4441136,1727523754.0,3.597,4441136,1727523754.0,3.61803674697876,444113622.0
2023-06-15,3.942,5084305.49,1990297.387,3.942,5084305,1990297387.0,3.662,5084305,1990297387.0,3.6786949634552,508430549.0
2023-06-16,3.979,6021488.04,2389873.017,3.979,6021488,2389873017.0,3.699,6021488,2389873017.0,3.713223695755005,602148804.0
2023-06-19,3.949,4003073.79,1583693.179,3.949,4003074,1583693179.0,3.669,4003074,1583693179.0,3.685227394104004,400307379.0
2023-06-20,3.942,3538923.42,1396571.289,3.942,3538923,1396571289.0,3.662,3538923,1396571289.0,3.6786949634552,353892342.0
2023-06-21,3.887,4893537.0,1915610.962,3.887,4893537,1915610962.0,3.607,4893537,1915610962.0,3.627368927001953,489353700.0
2023-06-26,3.843,6404956.0,2462685.974,3.843,6404956,2462685974.0,3.563,6404956,2462685974.0,3.5863075256347656,640495600.0
2023-06-27,3.869,3971020.74,1532293.882,3.869,3971021,1532293882.0,3.589,3971021,1532293882.0,3.6105709075927734,397102074.0
2023-06-28,3.877,4627456.13,1786039.957,3.877,4627456,1786039957.0,3.597,4627456,1786039957.0,3.61803674697876,462745613.0
2023-06-29,3.859,3002626.47,1159259.69,3.859,3002626,1159259690.0,3.579,3002626,1159259690.0,3.6012392044067383,300262647.0
2023-06-30,3.882,5299182.5,2058017.0,3.882,5299183,2058017000.0,3.602,5299183,2058017000.0,3.622702598571778,529918250.0
2023-07-03,3.927,4739097.07,1857984.547,3.927,4739097,1857984547.0,3.647,4739097,1857984547.0,3.664697170257568,473909707.0
2023-07-04,3.934,2521212.89,990312.869,3.934,2521213,990312869.0,3.654,2521213,990312869.0,3.671229600906372,252121289.0
2023-07-05,3.907,2712152.41,1061461.518,3.907,2712152,1061461518.0,3.627,2712152,1061461518.0,3.6460328102111816,271215241.0
2023-07-06,3.879,3467438.84,1349288.878,3.879,3467439,1349288878.0,3.599,3467439,1349288878.0,3.619903087615967,346743884.0
2023-07-07,3.868,3022776.7,1170006.594,3.868,3022777,1170006594.0,3.588,3022777,1170006594.0,3.609637975692749,302277670.0
2023-07-10,3.884,4284868.11,1668025.659,3.884,4284868,1668025659.0,3.604,4284868,1668025659.0,3.624568939208984,428486811.0
2023-07-11,3.91,5874389.34,2292218.456,3.91,5874389,2292218456.0,3.63,5874389,2292218456.0,3.6488325595855713,587438934.0
2023-07-12,3.891,3894107.68,1520311.053,3.891,3894108,1520311053.0,3.611,3894108,1520311053.0,3.6311018466949463,389410768.0
2023-07-13,3.954,5722865.52,2254997.24,3.954,5722866,2254997240.0,3.674,5722866,2254997240.0,3.6898932456970215,572286552.0
2023-07-14,3.952,3632621.03,1437431.006,3.952,3632621,1437431006.0,3.672,3632621,1437431006.0,3.6880269050598145,363262103.0
2023-07-17,3.924,4486125.66,1757874.089,3.924,4486126,1757874089.0,3.644,4486126,1757874089.0,3.6618974208831783,448612566.0
2023-07-18,3.918,2666707.16,1044528.809,3.918,2666707,1044528809.0,3.638,2666707,1044528809.0,3.6562979221343994,266670716.0
2023-07-19,3.916,5012406.59,1958620.837,3.916,5012407,1958620837.0,3.636,5012407,1958620837.0,3.6544313430786137,501240659.0
2023-07-20,3.888,8715070.69,3409059.171,3.888,8715071,3409059171.0,3.608,8715071,3409059171.0,3.6283020973205566,871507069.0
2023-07-21,3.89,7272501.49,2831069.309,3.89,7272501,2831069309.0,3.61,7272501,2831069309.0,3.630168437957764,727250149.0
2023-07-24,3.873,4549819.86,1762582.929,3.873,4549820,1762582929.0,3.593,4549820,1762582929.0,3.6143038272857666,454981986.0
2023-07-25,3.985,11409823.93,4516702.93,3.985,11409824,4516702930.0,3.705,11409824,4516702930.0,3.718822717666626,1140982393.0
2023-07-26,3.976,5880385.74,2336248.742,3.976,5880386,2336248742.0,3.696,5880386,2336248742.0,3.7104241847991943,588038574.0
2023-07-27,3.972,6024657.65,2399970.524,3.972,6024658,2399970524.0,3.692,6024658,2399970524.0,3.706691265106201,602465765.0
2023-07-28,4.068,14964884.03,6045486.97,4.068,14964884,6045486970.0,3.788,14964884,6045486970.0,3.796278715133667,1496488403.0
2023-07-31,4.084,17906349.98,7347223.022,4.084,17906350,7347223022.0,3.804,17906350,7347223022.0,3.81121039390564,1790634998.0
2023-08-01,4.066,11359815.81,4628166.309,4.066,11359816,4628166309.0,3.786,11359816,4628166309.0,3.79441237449646,1135981581.0
2023-08-02,4.037,7894398.31,3195405.068,4.037,7894398,3195405068.0,3.757,7894398,3195405068.0,3.7673497200012207,789439831.0
2023-08-03,4.073,7379311.12,2990984.772,4.073,7379311,2990984772.0,3.793,7379311,2990984772.0,3.800944805145264,737931112.0
2023-08-04,4.094,14223574.58,5844695.555,4.094,14223575,5844695555.0,3.814,14223575,5844695555.0,3.820542335510254,1422357458.0
2023-08-07,4.063,12814224.08,5203107.906,4.063,12814224,5203107906.0,3.783,12814224,5203107906.0,3.791613101959229,1281422408.0
2023-08-08,4.048,11165790.62,4524172.048,4.048,11165791,4524172048.0,3.768,11165791,4524172048.0,3.7776148319244385,1116579062.0
2023-08-09,4.04,13325079.01,5388159.549,4.04,13325079,5388159549.0,3.76,13325079,5388159549.0,3.7701492309570312,1332507901.0
2023-08-10,4.045,9382509.08,3788454.446,4.045,9382509,3788454446.0,3.765,9382509,3788454446.0,3.774815320968628,938250908.0
2023-08-11,3.95,12885598.13,5137860.063,3.95,12885598,5137860063.0,3.67,12885598,5137860063.0,3.6861605644226074,1288559813.0
2023-08-14,3.923,10386003.3,4062406.138,3.923,10386003,4062406138.0,3.643,10386003,4062406138.0,3.6609644889831543,1038600330.0
2023-08-15,3.919,8165194.1,3193418.408,3.919,8165194,3193418408.0,3.639,8165194,3193418408.0,3.657231092453003,816519410.0
2023-08-16,3.889,8558494.76,3338499.228,3.889,8558495,3338499228.0,3.609,8558495,3338499228.0,3.62923526763916,855849476.0
2023-08-17,3.902,11561183.39,4488757.418,3.902,11561183,4488757418.0,3.622,11561183,4488757418.0,3.641366958618164,1156118339.0
2023-08-18,3.852,12755465.46,4949895.035,3.852,12755465,4949895035.0,3.572,12755465,4949895035.0,3.5947065353393555,1275546546.0
2023-08-21,3.8,11009243.57,4211773.045,3.8,11009244,4211773045.0,3.52,11009244,4211773045.0,3.54617977142334,1100924357.0
2023-08-22,3.823,13315288.73,5068251.898,3.823,13315289,5068251898.0,3.543,13315289,5068251898.0,3.567643642425537,1331528873.0
2023-08-23,3.768,10824197.22,4103294.099,3.768,10824197,4103294099.0,3.488,10824197,4103294099.0,3.516317129135132,1082419722.0
2023-08-24,3.791,9526547.79,3613485.225,3.791,9526548,3613485225.0,3.511,9526548,3613485225.0,3.537781000137329,952654779.0
2023-08-25,3.784,11745354.68,4441349.667,3.784,11745355,4441349667.0,3.504,11745355,4441349667.0,3.5312485694885254,1174535468.0
2023-08-28,3.837,28220117.65,10967426.433,3.837,28220118,10967426433.0,3.557,28220118,10967426433.0,3.5807082653045654,2822011765.0
2023-08-29,3.859,21940525.31,8447914.072,3.859,21940525,8447914072.0,3.579,21940525,8447914072.0,3.6012392044067383,2194052531.0
2023-08-30,3.858,10361322.86,4005949.852,3.858,10361323,4005949852.0,3.578,10361323,4005949852.0,3.6003057956695557,1036132286.0
2023-08-31,3.839,8384688.26,3223625.329,3.839,8384688,3223625329.0,3.559,8384688,3223625329.0,3.5825748443603516,838468826.0
2023-09-01,3.862,7926924.88,3061777.815,3.862,7926925,3061777815.0,3.582,7926925,3061777815.0,3.604038715362549,792692488.0
2023-09-04,3.92,11855232.74,4631839.161,3.92,11855233,4631839161.0,3.64,11855233,4631839161.0,3.6581645011901855,1185523274.0
2023-09-05,3.893,6297700.96,2454185.74,3.893,6297701,2454185740.0,3.613,6297701,2454185740.0,3.632967948913574,629770096.0
2023-09-06,3.883,7151761.27,2772119.111,3.883,7151761,2772119111.0,3.603,7151761,2772119111.0,3.623635768890381,715176127.0
2023-09-07,3.83,9410349.63,3620025.67,3.83,9410350,3620025670.0,3.55,9410350,3620025670.0,3.574176073074341,941034963.0
2023-09-08,3.809,8186358.34,3117927.088,3.809,8186358,3117927088.0,3.529,8186358,3117927088.0,3.5545787811279297,818635834.0
2023-09-11,3.837,8166507.88,3130054.721,3.837,8166508,3130054721.0,3.557,8166508,3130054721.0,3.5807082653045654,816650788.0
2023-09-12,3.832,5949369.1,2280742.953,3.832,5949369,2280742953.0,3.552,5949369,2280742953.0,3.576042413711548,594936910.0
2023-09-13,3.807,10321331.23,3927790.358,3.807,10321331,3927790358.0,3.527,10321331,3927790358.0,3.5527122020721436,1032133123.0
2023-09-14,3.804,9282830.35,3527433.204,3.804,9282830,3527433204.0,3.524,9282830,3527433204.0,3.549912691116333,928283035.0
2023-09-15,3.787,11906221.12,4515384.978,3.787,11906221,4515384978.0,3.507,11906221,4515384978.0,3.534048318862915,1190622112.0
2023-09-18,3.8,9859263.93,3740921.119,3.8,9859264,3740921119.0,3.52,9859264,3740921119.0,3.54617977142334,985926393.0
2023-09-19,3.795,7270062.69,2752539.515,3.795,7270063,2752539515.0,3.515,7270063,2752539515.0,3.5415139198303223,727006269.0
2023-09-20,3.777,6341354.98,2399486.875,3.777,6341355,2399486875.0,3.497,6341355,2399486875.0,3.5247161388397217,634135498.0
2023-09-21,3.742,8991970.17,3378417.954,3.742,8991970,3378417954.0,3.462,8991970,3378417954.0,3.4920542240142822,899197017.0
2023-09-22,3.817,12471165.54,4719058.01,3.817,12471166,4719058010.0,3.537,12471166,4719058010.0,3.562044382095337,1247116554.0
2023-09-25,3.789,7009056.51,2656946.227,3.789,7009057,2656946227.0,3.509,7009057,2656946227.0,3.535914897918701,700905651.0
2023-09-26,3.768,8629084.81,3257834.057,3.768,8629085,3257834057.0,3.488,8629085,3257834057.0,3.516317129135132,862908481.0
2023-09-27,3.778,10780539.58,4074752.971,3.778,10780540,4074752971.0,3.498,10780540,4074752971.0,3.5256495475769043,1078053958.0
2023-09-28,3.764,11206123.53,4221645.459,3.764,11206124,4221645459.0,3.484,11206124,4221645459.0,3.5125844478607178,1120612353.0
2023-10-09,3.754,8752130.72,3273783.14,3.754,8752131,3273783140.0,3.474,8752131,3273783140.0,3.5032525062561035,875213072.0
2023-10-10,3.727,9279323.76,3475885.457,3.727,9279324,3475885457.0,3.447,9279324,3475885457.0,3.478055715560913,927932376.0
2023-10-11,3.735,8934987.08,3346389.864,3.735,8934987,3346389864.0,3.455,8934987,3346389864.0,3.4855213165283203,893498708.0
2023-10-12,3.771,9335215.69,3516113.484,3.771,9335216,3516113484.0,3.491,9335216,3516113484.0,3.5191166400909424,933521569.0
2023-10-13,3.736,11350953.39,4239502.34,3.736,11350953,4239502340.0,3.456,11350953,4239502340.0,3.486454725265503,1135095339.0
2023-10-16,3.693,11389805.84,4217878.506,3.693,11389806,4217878506.0,3.413,11389806,4217878506.0,3.446326971054077,1138980584.0
2023-10-17,3.705,8880603.0,3286594.496,3.705,8880603,3286594496.0,3.425,8880603,3286594496.0,3.4575254917144775,888060300.0
2023-10-18,3.677,8102705.94,2986654.336,3.677,8102706,2986654336.0,3.397,8102706,2986654336.0,3.4313957691192627,810270594.0
2023-10-19,3.6,16903687.77,6128588.638,3.6,16903688,6128588638.0,3.32,16903688,6128588638.0,3.3595387935638428,1690368777.0
2023-10-20,3.582,17404461.64,6233727.376,3.582,17404462,6233727376.0,3.302,17404462,6233727376.0,3.342741012573242,1740446164.0
2023-10-23,3.544,27102417.09,9591980.2,3.544,27102417,9591980200.0,3.264,27102417,9591980200.0,3.307279109954834,2710241709.0
2023-10-24,3.549,15350129.75,5440874.384,3.549,15350130,5440874384.0,3.269,15350130,5440874384.0,3.3119454383850098,1535012975.0
2023-10-25,3.569,13833515.68,4957392.955,3.569,13833516,4957392955.0,3.289,13833516,4957392955.0,3.3306095600128174,1383351568.0
2023-10-26,3.582,11436094.97,4074940.755,3.582,11436095,4074940755.0,3.302,11436095,4074940755.0,3.342741012573242,1143609497.0
2023-10-27,3.636,16476623.97,5952697.55,3.636,16476624,5952697550.0,3.356,16476624,5952697550.0,3.393134355545044,1647662397.0
2023-10-30,3.652,9614013.73,3503763.582,3.652,9614014,3503763582.0,3.372,9614014,3503763582.0,3.4080653190612793,961401373.0
2023-10-31,3.644,8396600.29,3053046.237,3.644,8396600,3053046237.0,3.364,8396600,3053046237.0,3.400599956512451,839660029.0
2023-11-01,3.642,8119834.0,2960433.483,3.642,8119834,2960433483.0,3.362,8119834,2960433483.0,3.398733377456665,811983400.0
2023-11-02,3.625,10753815.83,3915900.772,3.625,10753816,3915900772.0,3.345,10753816,3915900772.0,3.382868766784668,1075381583.0
2023-11-03,3.653,10578226.83,3863396.873,3.653,10578227,3863396873.0,3.373,10578227,3863396873.0,3.408998966217041,1057822683.0
2023-11-06,3.701,11766495.62,4344615.629,3.701,11766496,4344615629.0,3.421,11766496,4344615629.0,3.4537925720214844,1176649562.0
2023-11-07,3.69,6575290.91,2424393.951,3.69,6575291,2424393951.0,3.41,6575291,2424393951.0,3.4435272216796875,657529091.0
2023-11-08,3.679,11353212.2,4175672.872,3.679,11353212,4175672872.0,3.399,11353212,4175672872.0,3.4332621097564697,1135321220.0
2023-11-09,3.682,8185694.45,3012831.353,3.682,8185694,3012831353.0,3.402,8185694,3012831353.0,3.4360616207122803,818569445.0
2023-11-10,3.655,7841767.92,2864208.754,3.655,7841768,2864208754.0,3.375,7841768,2864208754.0,3.410865068435669,784176792.0
2023-11-13,3.65,6744633.35,2456900.62,3.65,6744633,2456900620.0,3.37,6744633,2456900620.0,3.4061992168426514,674463335.0
2023-11-14,3.65,7533172.17,2750944.509,3.65,7533172,2750944509.0,3.37,7533172,2750944509.0,3.4061992168426514,753317217.0
2023-11-15,3.675,9940631.3,3654308.894,3.675,9940631,3654308894.0,3.395,9940631,3654308894.0,3.429529190063477,994063130.0
2023-11-16,3.639,8815566.65,3216526.669,3.639,8815567,3216526669.0,3.359,8815567,3216526669.0,3.3959338665008545,881556665.0
2023-11-17,3.634,11984508.72,4344183.851,3.634,11984509,4344183851.0,3.354,11984509,4344183851.0,3.391268014907837,1198450872.0
2023-11-20,3.645,8584303.6,3119864.711,3.645,8584304,3119864711.0,3.365,8584304,3119864711.0,3.4015331268310547,858430360.0
2023-11-21,3.65,9316054.85,3414862.52,3.65,9316055,3414862520.0,3.37,9316055,3414862520.0,3.4061992168426514,931605485.0
2023-11-22,3.611,7622027.06,2765607.794,3.611,7622027,2765607794.0,3.331,7622027,2765607794.0,3.3698041439056396,762202706.0
2023-11-23,3.63,7749718.08,2800813.039,3.63,7749718,2800813039.0,3.35,7749718,2800813039.0,3.387535333633423,774971808.0
2023-11-24,3.605,7434532.94,2684275.512,3.605,7434533,2684275512.0,3.325,7434533,2684275512.0,3.3642048835754395,743453294.0
2023-11-27,3.581,7762956.48,2773819.65,3.581,7762956,2773819650.0,3.301,7762956,2773819650.0,3.3418080806732178,776295648.0
2023-11-28,3.585,7274837.41,2603222.024,3.585,7274837,2603222024.0,3.305,7274837,2603222024.0,3.345540761947632,727483741.0
2023-11-29,3.558,7590569.98,2702123.586,3.558,7590570,2702123586.0,3.278,7590570,2702123586.0,3.3203444480895996,759056998.0
2023-11-30,3.562,6678100.76,2377329.01,3.562,6678101,2377329010.0,3.282,6678101,2377329010.0,3.3240771293640137,667810076.0
2023-12-01,3.548,8604681.31,3046328.676,3.548,8604681,3046328676.0,3.268,8604681,3046328676.0,3.3110122680664062,860468131.0
2023-12-04,3.524,6925229.52,2448340.185,3.524,6925230,2448340185.0,3.244,6925230,2448340185.0,3.2886152267456055,692522952.0
2023-12-05,3.458,10087895.71,3519764.103,3.458,10087896,3519764103.0,3.178,10087896,3519764103.0,3.2270238399505615,1008789571.0
2023-12-06,3.463,10019448.65,3471511.576,3.463,10019449,3471511576.0,3.183,10019449,3471511576.0,3.231689691543579,1001944865.0
2023-12-07,3.454,9345058.26,3222732.043,3.454,9345058,3222732043.0,3.174,9345058,3222732043.0,3.2232909202575684,934505826.0
2023-12-08,3.461,7091985.92,2456531.937,3.461,7091986,2456531937.0,3.181,7091986,2456531937.0,3.229823350906372,709198592.0
2023-12-11,3.485,9982478.34,3440612.626,3.485,9982478,3440612626.0,3.205,9982478,3440612626.0,3.252220392227173,998247834.0
2023-12-12,3.493,6407242.15,2232549.949,3.493,6407242,2232549949.0,3.213,6407242,2232549949.0,3.25968599319458,640724215.0
2023-12-13,3.435,7088152.11,2449237.49,3.435,7088152,2449237490.0,3.155,7088152,2449237490.0,3.2055599689483643,708815211.0
2023-12-14,3.419,7415331.23,2548257.393,3.419,7415331,2548257393.0,3.139,7415331,2548257393.0,3.19062876701355,741533123.0
2023-12-15,3.412,8999767.85,3083345.817,3.412,8999768,3083345817.0,3.132,8999768,3083345817.0,3.184096336364746,899976785.0
2023-12-18,3.398,8473037.52,2880805.451,3.398,8473038,2880805451.0,3.118,8473038,2880805451.0,3.1710314750671387,847303752.0
2023-12-19,3.4,10985366.29,3728059.629,3.4,10985366,3728059629.0,3.12,10985366,3728059629.0,3.172898054122925,1098536629.0
2023-12-20,3.369,10347176.1,3505163.478,3.369,10347176,3505163478.0,3.089,10347176,3505163478.0,3.143968343734741,1034717610.0
2023-12-21,3.4,15924480.74,5392955.427,3.4,15924481,5392955427.0,3.12,15924481,5392955427.0,3.172898054122925,1592448074.0
2023-12-22,3.406,20765265.41,7076759.645,3.406,20765265,7076759645.0,3.126,20765265,7076759645.0,3.178497076034546,2076526541.0
2023-12-25,3.415,10041465.45,3425066.434,3.415,10041465,3425066434.0,3.135,10041465,3425066434.0,3.1868960857391357,1004146545.0
2023-12-26,3.395,7771693.2,2637394.901,3.395,7771693,2637394901.0,3.115,7771693,2637394901.0,3.168231725692749,777169320.0
2023-12-27,3.405,8361724.65,2840693.989,3.405,8361725,2840693989.0,3.125,8361725,2840693989.0,3.1775636672973633,836172465.0
2023-12-28,3.489,23832991.92,8259924.175,3.489,23832992,8259924175.0,3.209,23832992,8259924175.0,3.255953073501587,2383299192.0
2023-12-29,3.499,25188734.84,8806298.908,3.499,25188735,8806298908.0,3.219,25188735,8806298908.0,3.2652852535247803,2518873484.0
2024-01-02,3.453,9429305.78,3269676.679,3.453,9429306,3269676679.0,3.173,9429306,3269676679.0,3.222357749938965,942930578.0
2024-01-03,3.443,10617502.73,3654757.871,3.443,10617503,3654757871.0,3.163,10617503,3654757871.0,3.2130255699157715,1061750273.0
2024-01-04,3.413,16661524.81,5674869.534,3.413,16661525,5674869534.0,3.133,16661525,5674869534.0,3.1850297451019287,1666152481.0
2024-01-05,3.396,16996696.66,5796964.474,3.396,16996697,5796964474.0,3.116,16996697,5796964474.0,3.1691648960113525,1699669666.0
2024-01-08,3.349,17304243.86,5816612.453,3.349,17304244,5816612453.0,3.069,17304244,5816612453.0,3.1253044605255127,1730424386.0
2024-01-09,3.357,11312178.13,3794394.933,3.357,11312178,3794394933.0,3.077,11312178,3794394933.0,3.13277006149292,1131217813.0
2024-01-10,3.341,9582540.57,3211385.597,3.341,9582541,3211385597.0,3.061,9582541,3211385597.0,3.1178388595581055,958254057.0
2024-01-11,3.36,12662371.58,4254642.486,3.36,12662372,4254642486.0,3.08,12662372,4254642486.0,3.1355695724487305,1266237158.0
2024-01-12,3.349,8413272.73,2826380.699,3.349,8413273,2826380699.0,3.069,8413273,2826380699.0,3.1253044605255127,841327273.0
2024-01-15,3.345,9055706.2,3030920.178,3.345,9055706,3030920178.0,3.065,9055706,3030920178.0,3.1253044605255127,0.0
2024-01-16,3.367,17689523.52,5925099.758,3.367,17689524,5925099758.0,3.087,17689524,5925099758.0,3.142102003097534,1768952352.0
2024-01-17,3.292,12862151.82,4278633.103,3.292,12862152,4278633103.0,3.012,12862152,4278633103.0,3.0721116065979004,1286215182.0
2024-01-18,3.268,47543511.34,15257021.704,3.268,47543511,15257021704.0,3.057,47543511,15257021704.0,3.115004777908325,4754351134.0
2024-01-19,3.275,36944521.24,12079016.731,3.275,36944521,12079016731.0,3.064,36944521,12079016731.0,3.1216773986816406,3694452124.0
2024-01-22,3.206,46470564.67,15113081.733,3.206,46470565,15113081733.0,2.995,46470565,15113081733.0,3.0559074878692627,4647056467.0
2024-01-23,3.228,13924803.72,4481443.569,3.228,13924804,4481443569.0,3.017,13924804,4481443569.0,3.0768775939941406,1392480372.0
2024-01-24,3.279,22789368.53,7373901.841,3.279,22789369,7373901841.0,3.068,22789369,7373901841.0,3.125490188598633,2278936853.0
2024-01-25,3.335,16487014.09,5449682.868,3.335,16487014,5449682868.0,3.124,16487014,5449682868.0,3.178868293762207,1648701409.0
2024-01-26,3.329,21833051.24,7273329.362,3.329,21833051,7273329362.0,3.118,21833051,7273329362.0,3.1731491088867188,2183305124.0
2024-01-29,3.299,10113930.3,3358335.864,3.299,10113930,3358335864.0,3.088,10113930,3358335864.0,3.1445536613464355,1011393030.0
2024-01-30,3.243,18892623.38,6186331.951,3.243,18892623,6186331951.0,3.032,18892623,6186331951.0,3.0911755561828613,1889262338.0
2024-01-31,3.222,19090997.0,6157214.385,3.222,19090997,6157214385.0,3.011,19090997,6157214385.0,3.0711584091186523,1909099700.0
2024-02-01,3.218,18909975.81,6091552.415,3.218,18909976,6091552415.0,3.007,18909976,6091552415.0,3.0673458576202393,1890997581.0
2024-02-02,3.188,25386942.15,8074716.502,3.188,25386942,8074716502.0,2.977,25386942,8074716502.0,3.038750171661377,2538694215.0
2024-02-05,3.208,26601787.39,8439536.816,3.208,26601787,8439536816.0,2.997,26601787,8439536816.0,3.057813882827759,2660178739.0
2024-02-06,3.311,20089181.68,6562526.022,3.311,20089182,6562526022.0,3.1,20089182,6562526022.0,3.155992031097412,2008918168.0
2024-02-07,3.34,34658146.7,11514587.248,3.34,34658147,11514587248.0,3.129,34658147,11514587248.0,3.183634042739868,3465814670.0
2024-02-08,3.362,23942619.79,8019665.628,3.362,23942620,8019665628.0,3.151,23942620,8019665628.0,3.204604387283325,2394261979.0
2024-02-19,3.389,14861876.42,5016056.179,3.389,14861876,5016056179.0,3.178,14861876,5016056179.0,3.230340003967285,1486187642.0
2024-02-20,3.401,9801668.18,3322077.448,3.401,9801668,3322077448.0,3.19,9801668,3322077448.0,3.2417783737182617,980166818.0
2024-02-21,3.449,16009580.5,5528334.98,3.449,16009581,5528334980.0,3.238,16009581,5528334980.0,3.2875311374664307,1600958050.0
2024-02-22,3.475,9446351.29,3270537.309,3.475,9446351,3270537309.0,3.264,9446351,3270537309.0,3.312314033508301,944635129.0
2024-02-23,3.478,10908773.84,3794512.188,3.478,10908774,3794512188.0,3.267,10908774,3794512188.0,3.315173387527466,1090877384.0
2024-02-26,3.443,11172368.48,3865703.825,3.443,11172368,3865703825.0,3.232,11172368,3865703825.0,3.2818121910095215,1117236848.0
2024-02-27,3.484,10468849.14,3620336.718,3.484,10468849,3620336718.0,3.273,10468849,3620336718.0,3.320892572402954,1046884914.0
2024-02-28,3.448,28549978.84,9926190.298,3.448,28549979,9926190298.0,3.237,28549979,9926190298.0,3.2865779399871826,2854997884.0
2024-02-29,3.503,14835850.3,5163736.038,3.503,14835850,5163736038.0,3.292,14835850,5163736038.0,3.339003086090088,1483585030.0
2024-03-01,3.53,12256393.13,4311480.716,3.53,12256393,4311480716.0,3.319,12256393,4311480716.0,3.364739179611206,1225639313.0
2024-03-04,3.527,10146549.93,3576642.516,3.527,10146550,3576642516.0,3.316,10146550,3576642516.0,3.361879587173462,1014654993.0
2024-03-05,3.556,27991018.7,9924986.737,3.556,27991019,9924986737.0,3.345,27991019,9924986737.0,3.389521837234497,2799101870.0
2024-03-06,3.542,12995274.25,4612496.593,3.542,12995274,4612496593.0,3.331,12995274,4612496593.0,3.3761773109436035,1299527425.0
2024-03-07,3.523,10589480.04,3740550.493,3.523,10589480,3740550493.0,3.312,10589480,3740550493.0,3.3580667972564697,1058948004.0
2024-03-08,3.533,8621876.98,3038389.403,3.533,8621877,3038389403.0,3.322,8621877,3038389403.0,3.36759877204895,862187698.0
2024-03-11,3.581,11207615.15,3980306.236,3.581,11207615,3980306236.0,3.37,11207615,3980306236.0,3.4133517742156982,1120761515.0
2024-03-12,3.586,11058395.72,3962320.648,3.586,11058396,3962320648.0,3.375,11058396,3962320648.0,3.4181172847747803,1105839572.0
2024-03-13,3.565,6858705.58,2448621.615,3.565,6858706,2448621615.0,3.354,6858706,2448621615.0,3.3981006145477295,685870558.0
2024-03-14,3.552,7018811.48,2499760.281,3.552,7018811,2499760281.0,3.341,7018811,2499760281.0,3.385709285736084,701881148.0
2024-03-15,3.561,8490237.9,3005272.035,3.561,8490238,3005272035.0,3.35,8490238,3005272035.0,3.3942878246307373,849023790.0
2024-03-18,3.592,7873329.32,2817049.387,3.592,7873329,2817049387.0,3.381,7873329,2817049387.0,3.423836469650269,787332932.0
2024-03-19,3.569,6548752.08,2344663.833,3.569,6548752,2344663833.0,3.358,6548752,2344663833.0,3.4019134044647217,654875208.0
2024-03-20,3.572,5379620.49,1920793.104,3.572,5379620,1920793104.0,3.361,5379620,1920793104.0,3.404772996902466,537962049.0
2024-03-21,3.57,6197332.07,2218906.08,3.57,6197332,2218906080.0,3.359,6197332,2218906080.0,3.4028666019439697,619733207.0
2024-03-22,3.539,14506377.54,5127448.694,3.539,14506378,5127448694.0,3.328,14506378,5127448694.0,3.3733179569244385,1450637754.0
2024-03-25,3.52,6305426.64,2227919.111,3.52,6305427,2227919111.0,3.309,6305427,2227919111.0,3.3552072048187256,630542664.0
